DATA_INIZIO,9000014_5
2016-12-15,27.0
2016-12-16,45.0
2016-12-17,50.0
2016-12-18,38.0
2016-12-19,40.0
2016-12-20,36.0
2016-12-21,35.0
2016-12-22,34.0
2016-12-23,37.0
2016-12-24,43.0
2016-12-25,55.0
2016-12-26,50.0
2016-12-27,63.0
2016-12-28,44.0
2016-12-29,25.0
2016-12-30,44.0
2016-12-31,48.0
2017-01-01,65.0
2017-01-02,83.0
2017-01-03,60.0
2017-01-04,51.0
2017-01-05,32.0
2017-01-06,19.0
2017-01-07,25.0
2017-01-08,47.0
2017-01-09,56.0
2017-01-10,50.0
2017-01-11,41.0
2017-01-12,64.0
2017-01-13,28.6
2017-01-14,28.6
2017-01-15,25.0
2017-01-16,28.6
2017-01-17,21.0
2017-01-18,28.0
2017-01-19,40.0
2017-01-20,51.0
2017-01-21,55.0
2017-01-22,61.0
2017-01-23,58.0
2017-01-24,55.0
2017-01-25,54.0
2017-01-26,50.0
2017-01-27,52.0
2017-01-28,67.0
2017-01-29,79.0
2017-01-30,94.0
2017-01-31,111.0
2017-02-01,120.0
2017-02-02,103.0
2017-02-03,39.0
2017-02-04,17.0
2017-02-05,20.0
2017-02-06,10.0
2017-02-07,26.0
2017-02-08,32.0
2017-02-09,36.0
2017-02-10,32.0
2017-02-11,52.0
2017-02-12,64.0
2017-02-13,66.0
2017-02-14,50.0
2017-02-15,51.0
2017-02-16,48.0
2017-02-17,54.0
2017-02-18,27.0
2017-02-19,31.0
2017-02-20,51.0
2017-02-21,56.0
2017-02-22,43.0
2017-02-23,23.0
2017-02-24,31.0
2017-02-25,19.0
2017-02-26,20.0
2017-02-27,38.0
2017-02-28,16.0
2017-03-01,19.0
2017-03-02,32.0
2017-03-03,33.0
2017-03-04,24.0
2017-03-05,7.0
2017-03-06,11.0
2017-03-07,32.0
2017-03-08,22.0
2017-03-09,29.0
2017-03-10,27.0
2017-03-11,19.0
2017-03-12,14.0
2017-03-13,28.0
2017-03-14,29.0
2017-03-15,38.0
2017-03-16,33.0
2017-03-17,44.0
2017-03-18,18.0
2017-03-19,41.0
2017-03-20,38.0
2017-03-21,35.0
2017-03-22,34.0
2017-03-23,25.0
2017-03-24,43.0
2017-03-25,42.0
2017-03-26,14.0
2017-03-27,18.0
2017-03-28,23.0
2017-03-29,34.0
2017-03-30,31.0
2017-03-31,28.0
2017-04-01,24.0
2017-04-02,34.0
2017-04-03,30.0
2017-04-04,36.0
2017-04-05,28.0
2017-04-06,22.0
2017-04-07,18.0
2017-04-08,20.0
2017-04-09,22.0
2017-04-10,23.0
2017-04-11,24.0
2017-04-12,13.0
2017-04-13,20.0
2017-04-14,22.0
2017-04-15,22.0
2017-04-16,16.0
2017-04-17,8.0
2017-04-18,14.0
2017-04-19,12.0
2017-04-20,17.0
2017-04-21,16.0
2017-04-22,16.0
2017-04-23,21.0
2017-04-24,22.0
2017-04-25,13.0
2017-04-26,20.0
2017-04-27,23.0
2017-04-28,10.0
2017-04-29,14.0
2017-04-30,12.0
2017-05-01,15.0
2017-05-02,12.0
2017-05-03,12.0
2017-05-04,12.0
2017-05-05,15.0
2017-05-06,21.0
2017-05-07,7.0
2017-05-08,12.0
2017-05-09,9.0
2017-05-10,12.0
2017-05-11,21.0
2017-05-12,21.0
2017-05-13,13.0
2017-05-14,15.0
2017-05-15,14.0
2017-05-16,16.0
2017-05-17,15.0
2017-05-18,28.6
2017-05-19,18.0
2017-05-20,17.0
2017-05-21,9.0
2017-05-22,12.0
2017-05-23,18.0
2017-05-24,17.0
2017-05-25,9.0
2017-05-26,13.0
2017-05-27,18.0
2017-05-28,12.0
2017-05-29,13.0
2017-05-30,17.0
2017-05-31,16.0
2017-06-01,15.0
2017-06-02,15.0
2017-06-03,17.0
2017-06-04,14.0
2017-06-05,14.0
2017-06-06,14.0
2017-06-07,17.0
2017-06-08,11.0
2017-06-09,13.0
2017-06-10,14.0
2017-06-11,10.0
2017-06-12,12.0
2017-06-13,16.0
2017-06-14,23.0
2017-06-15,17.0
2017-06-16,22.0
2017-06-17,14.0
2017-06-18,13.0
2017-06-19,15.0
2017-06-20,14.0
2017-06-21,20.0
2017-06-22,19.0
2017-06-23,18.0
2017-06-24,20.0
2017-06-25,19.0
2017-06-26,13.0
2017-06-27,16.0
2017-06-28,20.0
2017-06-29,9.0
2017-06-30,11.0
2017-07-01,12.0
2017-07-02,13.0
2017-07-03,11.0
2017-07-04,17.0
2017-07-05,14.0
2017-07-06,17.0
2017-07-07,17.0
2017-07-08,18.0
2017-07-09,18.0
2017-07-10,18.0
2017-07-11,17.0
2017-07-12,22.0
2017-07-13,16.0
2017-07-14,15.0
2017-07-15,13.0
2017-07-16,9.0
2017-07-17,14.0
2017-07-18,17.0
2017-07-19,18.0
2017-07-20,19.0
2017-07-21,22.0
2017-07-22,19.0
2017-07-23,21.0
2017-07-24,17.0
2017-07-25,12.0
2017-07-26,11.0
2017-07-27,14.0
2017-07-28,19.0
2017-07-29,18.0
2017-07-30,17.0
2017-07-31,17.0
2017-08-01,24.0
2017-08-02,28.0
2017-08-03,27.0
2017-08-04,32.0
2017-08-05,34.0
2017-08-06,32.0
2017-08-07,17.0
2017-08-08,14.0
2017-08-09,23.0
2017-08-10,22.0
2017-08-11,13.0
2017-08-12,11.0
2017-08-13,8.0
2017-08-14,9.0
2017-08-15,9.0
2017-08-16,15.0
2017-08-17,22.0
2017-08-18,19.0
2017-08-19,21.0
2017-08-20,12.0
2017-08-21,28.6
2017-08-22,10.0
2017-08-23,12.0
2017-08-24,15.0
2017-08-25,18.0
2017-08-26,16.0
2017-08-27,22.0
2017-08-28,24.0
2017-08-29,14.0
2017-08-30,17.0
2017-08-31,26.0
2017-09-01,13.0
2017-09-02,12.0
2017-09-03,6.0
2017-09-04,7.0
2017-09-05,13.0
2017-09-06,15.0
2017-09-07,16.0
2017-09-08,10.0
2017-09-09,15.0
2017-09-10,16.0
2017-09-11,20.0
2017-09-12,15.0
2017-09-13,15.0
2017-09-14,11.0
2017-09-15,24.0
2017-09-16,14.0
2017-09-17,10.0
2017-09-18,11.0
2017-09-19,7.0
2017-09-20,9.0
2017-09-21,16.0
2017-09-22,19.0
2017-09-23,24.0
2017-09-24,15.0
2017-09-25,16.0
2017-09-26,20.0
2017-09-27,30.0
2017-09-28,30.0
2017-09-29,29.0
2017-09-30,27.0
2017-10-01,30.0
2017-10-02,29.0
2017-10-03,33.0
2017-10-04,52.0
2017-10-05,42.0
2017-10-06,16.0
2017-10-07,7.0
2017-10-08,10.0
2017-10-09,23.0
2017-10-10,33.0
2017-10-11,28.0
2017-10-12,41.0
2017-10-13,44.0
2017-10-14,61.0
2017-10-15,60.0
2017-10-16,41.0
2017-10-17,59.0
2017-10-18,64.0
2017-10-19,66.0
2017-10-20,80.0
2017-10-21,75.0
2017-10-22,41.0
2017-10-23,9.0
2017-10-24,12.0
2017-10-25,20.0
2017-10-26,36.0
2017-10-27,50.0
2017-10-28,45.0
2017-10-29,33.0
2017-10-30,41.0
2017-10-31,32.0
2017-11-01,29.0
2017-11-02,33.0
2017-11-03,80.0
2017-11-04,78.0
2017-11-05,32.0
2017-11-06,12.0
2017-11-07,11.0
2017-11-08,22.0
2017-11-09,26.0
2017-11-10,32.0
2017-11-11,38.0
2017-11-12,32.0
2017-11-13,7.0
2017-11-14,19.0
2017-11-15,17.0
2017-11-16,25.0
2017-11-17,30.0
2017-11-18,28.0
2017-11-19,38.0
2017-11-20,46.0
2017-11-21,68.0
2017-11-22,73.0
2017-11-23,79.0
2017-11-24,93.0
2017-11-25,69.0
2017-11-26,19.0
2017-11-27,21.0
2017-11-28,22.0
2017-11-29,39.0
2017-11-30,32.0
2017-12-01,28.0
2017-12-02,19.0
2017-12-03,26.0
2017-12-04,46.0
2017-12-05,64.0
2017-12-06,57.0
2017-12-07,60.0
2017-12-08,17.0
2017-12-09,26.0
2017-12-10,12.0
2017-12-11,18.0
2017-12-12,10.0
2017-12-13,33.0
2017-12-14,31.0
2017-12-15,19.0
2017-12-16,26.0
2017-12-17,41.0
2017-12-18,40.0
2017-12-19,57.0
2017-12-20,60.0
2017-12-21,66.0
2017-12-22,65.0
2017-12-23,51.0
2017-12-24,51.0
2017-12-25,55.0
2017-12-26,51.0
2017-12-27,1.0
2017-12-28,7.0
2017-12-29,18.0
2017-12-30,40.0
2017-12-31,53.0
2018-01-01,43.0
2018-01-02,29.0
2018-01-03,30.0
2018-01-04,42.0
2018-01-05,55.0
2018-01-06,70.0
2018-01-07,62.0
2018-01-08,46.0
2018-01-09,32.0
2018-01-10,25.0
2018-01-11,31.0
2018-01-12,34.0
2018-01-13,29.0
2018-01-14,37.0
2018-01-15,34.0
2018-01-16,45.0
2018-01-17,30.0
2018-01-18,10.0
2018-01-19,40.0
2018-01-20,57.0
2018-01-21,52.0
2018-01-22,49.0
2018-01-23,39.0
2018-01-24,54.0
2018-01-25,60.0
2018-01-26,58.0
2018-01-27,67.0
2018-01-28,47.0
2018-01-29,34.0
2018-01-30,35.0
2018-01-31,31.0
2018-02-01,28.6
2018-02-02,8.0
2018-02-03,7.0
2018-02-04,25.0
2018-02-05,33.0
2018-02-06,23.0
2018-02-07,18.0
2018-02-08,28.0
2018-02-09,39.0
2018-02-10,32.0
2018-02-11,26.0
2018-02-12,22.0
2018-02-13,16.0
2018-02-14,32.0
2018-02-15,42.0
2018-02-16,48.0
2018-02-17,66.0
2018-02-18,33.0
2018-02-19,14.0
2018-02-20,27.0
2018-02-21,17.0
2018-02-22,11.0
2018-02-23,13.0
2018-02-24,25.0
2018-02-25,23.0
2018-02-26,26.0
2018-02-27,32.0
2018-02-28,34.0
2018-03-01,30.0
2018-03-02,54.0
2018-03-03,43.0
2018-03-04,39.0
2018-03-05,37.0
2018-03-06,40.0
2018-03-07,20.0
2018-03-08,26.0
2018-03-09,18.0
2018-03-10,21.0
2018-03-11,35.0
2018-03-12,7.0
2018-03-13,29.0
2018-03-14,23.0
2018-03-15,16.0
2018-03-16,15.0
2018-03-17,16.0
2018-03-18,10.0
2018-03-19,13.0
2018-03-20,25.0
2018-03-21,27.0
2018-03-22,21.0
2018-03-23,23.0
2018-03-24,23.0
2018-03-25,32.0
2018-03-26,40.0
2018-03-27,31.0
2018-03-28,34.0
2018-03-29,12.0
2018-03-30,13.0
2018-03-31,8.0
2018-04-01,8.0
2018-04-02,17.0
2018-04-03,23.0
2018-04-04,22.0
2018-04-05,25.0
2018-04-06,25.0
2018-04-07,16.0
2018-04-08,19.0
2018-04-09,31.0
2018-04-10,19.0
2018-04-11,21.0
2018-04-12,30.0
2018-04-13,19.0
2018-04-14,21.0
2018-04-15,30.0
2018-04-16,40.0
2018-04-17,42.0
2018-04-18,30.0
2018-04-19,32.0
2018-04-20,29.0
2018-04-21,20.0
2018-04-22,23.0
2018-04-23,28.0
2018-04-24,27.0
2018-04-25,22.0
2018-04-26,26.0
2018-04-27,24.0
2018-04-28,24.0
2018-04-29,29.0
2018-04-30,16.0
2018-05-01,13.0
2018-05-02,15.0
2018-05-03,22.0
2018-05-04,33.0
2018-05-05,28.0
2018-05-06,27.0
2018-05-07,25.0
2018-05-08,22.0
2018-05-09,18.0
2018-05-10,26.0
2018-05-11,20.0
2018-05-12,25.0
2018-05-13,13.0
2018-05-14,8.0
2018-05-15,28.6
2018-05-16,28.6
2018-05-17,28.6
2018-05-18,28.6
2018-05-19,12.0
2018-05-20,11.0
2018-05-21,17.0
2018-05-22,19.0
2018-05-23,16.0
2018-05-24,17.0
2018-05-25,24.0
2018-05-26,22.0
2018-05-27,19.0
2018-05-28,28.0
2018-05-29,31.0
2018-05-30,20.0
2018-05-31,25.0
2018-06-01,18.0
2018-06-02,12.0
2018-06-03,15.0
2018-06-04,20.0
2018-06-05,18.0
2018-06-06,14.0
2018-06-07,18.0
2018-06-08,11.0
2018-06-09,11.0
2018-06-10,12.0
2018-06-11,13.0
2018-06-12,18.0
2018-06-13,12.0
2018-06-14,9.0
2018-06-15,13.0
2018-06-16,16.0
2018-06-17,14.0
2018-06-18,20.0
2018-06-19,19.0
2018-06-20,17.0
2018-06-21,17.0
2018-06-22,14.0
2018-06-23,9.0
2018-06-24,9.0
2018-06-25,14.0
2018-06-26,12.0
2018-06-27,12.0
2018-06-28,9.0
2018-06-29,10.0
2018-06-30,14.0
2018-07-01,16.0
2018-07-02,18.0
2018-07-03,21.0
2018-07-04,16.0
2018-07-05,22.0
2018-07-06,17.0
2018-07-07,10.0
2018-07-08,12.0
2018-07-09,28.6
2018-07-10,13.0
2018-07-11,15.0
2018-07-12,15.0
2018-07-13,15.0
2018-07-14,17.0
2018-07-15,17.0
2018-07-16,14.0
2018-07-17,16.0
2018-07-18,16.0
2018-07-19,18.0
2018-07-20,19.0
2018-07-21,16.0
2018-07-22,14.0
2018-07-23,11.0
2018-07-24,18.0
2018-07-25,19.0
2018-07-26,18.0
2018-07-27,14.0
2018-07-28,18.0
2018-07-29,18.0
2018-07-30,22.0
2018-07-31,21.0
2018-08-01,24.0
2018-08-02,25.0
2018-08-03,17.0
2018-08-04,18.0
2018-08-05,27.0
2018-08-06,22.0
2018-08-07,26.0
2018-08-08,21.0
2018-08-09,22.0
2018-08-10,20.0
2018-08-11,19.0
2018-08-12,18.0
2018-08-13,15.0
2018-08-14,14.0
2018-08-15,10.0
2018-08-16,15.0
2018-08-17,14.0
2018-08-18,17.0
2018-08-19,23.0
2018-08-20,24.0
2018-08-21,25.0
2018-08-22,24.0
2018-08-23,21.0
2018-08-24,24.0
2018-08-25,20.0
2018-08-26,8.0
2018-08-27,10.0
2018-08-28,14.0
2018-08-29,17.0
2018-08-30,17.0
2018-08-31,18.0
2018-09-01,12.0
2018-09-02,13.0
2018-09-03,12.0
2018-09-04,14.0
2018-09-05,19.0
2018-09-06,20.0
2018-09-07,17.0
2018-09-08,16.0
2018-09-09,18.0
2018-09-10,20.0
2018-09-11,21.0
2018-09-12,23.0
2018-09-13,31.0
2018-09-14,33.0
2018-09-15,19.0
2018-09-16,23.0
2018-09-17,35.0
2018-09-18,28.0
2018-09-19,24.0
2018-09-20,31.0
2018-09-21,29.0
2018-09-22,23.0
2018-09-23,18.0
2018-09-24,22.0
2018-09-25,16.0
2018-09-26,16.0
2018-09-27,26.0
2018-09-28,30.0
2018-09-29,22.0
2018-09-30,14.0
2018-10-01,19.0
2018-10-02,15.0
2018-10-03,18.0
2018-10-04,26.0
2018-10-05,23.0
2018-10-06,32.0
2018-10-07,35.0
2018-10-08,32.0
2018-10-09,40.0
2018-10-10,47.0
2018-10-11,44.0
2018-10-12,57.0
2018-10-13,47.0
2018-10-14,44.0
2018-10-15,41.0
2018-10-16,34.0
2018-10-17,50.0
2018-10-18,47.0
2018-10-19,58.0
2018-10-20,61.0
2018-10-21,36.0
2018-10-22,18.0
2018-10-23,21.0
2018-10-24,35.0
2018-10-25,27.0
2018-10-26,30.0
2018-10-27,15.0
2018-10-28,13.0
2018-10-29,21.0
2018-10-30,8.0
2018-10-31,19.0
2018-11-01,24.0
2018-11-02,24.0
2018-11-03,21.0
2018-11-04,33.0
2018-11-05,28.0
2018-11-06,23.0
2018-11-07,25.0
2018-11-08,19.0
2018-11-09,30.0
2018-11-10,38.0
2018-11-11,30.0
2018-11-12,34.0
2018-11-13,38.0
2018-11-14,46.0
2018-11-15,31.0
2018-11-16,22.0
2018-11-17,17.0
2018-11-18,21.0
2018-11-19,20.0
2018-11-20,13.0
2018-11-21,28.0
2018-11-22,34.0
2018-11-23,47.0
2018-11-24,22.0
2018-11-25,17.0
2018-11-26,27.0
2018-11-27,18.0
2018-11-28,19.0
2018-11-29,29.0
2018-11-30,40.0
2018-12-01,50.0
2018-12-02,70.0
2018-12-03,71.0
2018-12-04,83.0
2018-12-05,67.0
2018-12-06,49.0
2018-12-07,44.0
2018-12-08,30.0
2018-12-09,23.0
2018-12-10,10.0
2018-12-11,21.0
2018-12-12,28.6
2018-12-13,27.0
2018-12-14,22.0
2018-12-15,40.0
2018-12-16,46.0
2018-12-17,49.0
2018-12-18,59.0
2018-12-19,49.0
2018-12-20,44.0
2018-12-21,44.0
2018-12-22,59.0
2018-12-23,46.0
2018-12-24,22.0
2018-12-25,30.0
2018-12-26,21.0
2018-12-27,27.0
2018-12-28,44.0
2018-12-29,48.0
2018-12-30,58.0
2018-12-31,59.0
2019-01-01,60.0
2019-01-02,56.0
2019-01-03,35.0
2019-01-04,27.0
2019-01-05,62.0
2019-01-06,72.0
2019-01-07,68.0
2019-01-08,81.0
2019-01-09,54.0
2019-01-10,48.0
2019-01-11,52.0
2019-01-12,44.0
2019-01-13,64.0
2019-01-14,56.0
2019-01-15,25.0
2019-01-16,47.0
2019-01-17,22.0
2019-01-18,70.0
2019-01-19,20.0
2019-01-20,39.0
2019-01-21,48.0
2019-01-22,34.0
2019-01-23,24.0
2019-01-24,32.0
2019-01-25,37.0
2019-01-26,48.0
2019-01-27,63.0
2019-01-28,53.0
2019-01-29,35.0
2019-01-30,20.0
2019-01-31,22.0
2019-02-01,23.0
2019-02-02,24.0
2019-02-03,31.0
2019-02-04,49.0
2019-02-05,46.0
2019-02-06,56.0
2019-02-07,64.0
2019-02-08,84.0
2019-02-09,72.0
2019-02-10,38.0
2019-02-11,51.0
2019-02-12,16.0
2019-02-13,31.0
2019-02-14,59.0
2019-02-15,83.0
2019-02-16,83.0
2019-02-17,72.0
2019-02-18,74.0
2019-02-19,62.0
2019-02-20,71.0
2019-02-21,72.0
2019-02-22,88.0
2019-02-23,33.0
2019-02-24,32.0
2019-02-25,44.0
2019-02-26,68.0
2019-02-27,35.0
2019-02-28,44.0
2019-03-01,54.0
2019-03-02,77.0
2019-03-03,63.0
2019-03-04,50.0
2019-03-05,54.0
2019-03-06,34.0
2019-03-07,30.0
2019-03-08,19.0
2019-03-09,20.0
2019-03-10,13.0
2019-03-11,33.0
2019-03-12,9.0
2019-03-13,23.0
2019-03-14,31.0
2019-03-15,24.0
2019-03-16,37.0
2019-03-17,21.0
2019-03-18,19.0
2019-03-19,27.0
2019-03-20,28.0
2019-03-21,36.0
2019-03-22,42.0
2019-03-23,35.0
2019-03-24,24.0
2019-03-25,32.0
2019-03-26,16.0
2019-03-27,19.0
2019-03-28,23.0
2019-03-29,30.0
2019-03-30,26.0
2019-03-31,37.0
2019-04-01,38.0
2019-04-02,44.0
2019-04-03,24.0
2019-04-04,18.0
2019-04-05,13.0
2019-04-06,16.0
2019-04-07,16.0
2019-04-08,28.0
2019-04-09,28.0
2019-04-10,23.0
2019-04-11,25.0
2019-04-12,15.0
2019-04-13,21.0
2019-04-14,19.0
2019-04-15,28.0
2019-04-16,30.0
2019-04-17,35.0
2019-04-18,35.0
2019-04-19,29.0
2019-04-20,24.0
2019-04-21,22.0
2019-04-22,28.0
2019-04-23,29.0
2019-04-24,42.0
2019-04-25,43.0
2019-04-26,30.0
2019-04-27,9.0
2019-04-28,11.0
2019-04-29,13.0
2019-04-30,18.0
2019-05-01,12.0
2019-05-02,12.0
2019-05-03,10.0
2019-05-04,11.0
2019-05-05,12.0
2019-05-06,12.0
2019-05-07,14.0
2019-05-08,15.0
2019-05-09,10.0
2019-05-10,14.0
2019-05-11,10.0
2019-05-12,9.0
2019-05-13,14.0
2019-05-14,14.0
2019-05-15,13.0
2019-05-16,10.0
2019-05-17,10.0
2019-05-18,12.0
2019-05-19,11.0
2019-05-20,6.0
2019-05-21,12.0
2019-05-22,17.0
2019-05-23,17.0
2019-05-24,19.0
2019-05-25,19.0
2019-05-26,16.0
2019-05-27,10.0
2019-05-28,9.0
2019-05-29,9.0
2019-05-30,12.0
2019-05-31,16.0
2019-06-01,16.0
2019-06-02,11.0
2019-06-03,11.0
2019-06-04,14.0
2019-06-05,17.0
2019-06-06,17.0
2019-06-07,23.0
2019-06-08,33.0
2019-06-09,35.0
2019-06-10,41.0
2019-06-11,43.0
2019-06-12,35.0
2019-06-13,17.0
2019-06-14,25.0
2019-06-15,37.0
2019-06-16,25.0
2019-06-17,18.0
2019-06-18,24.0
2019-06-19,22.0
2019-06-20,20.0
2019-06-21,22.0
2019-06-22,24.0
2019-06-23,22.0
2019-06-24,19.0
2019-06-25,25.0
2019-06-26,28.0
2019-06-27,34.0
2019-06-28,24.0
2019-06-29,21.0
2019-06-30,23.0
2019-07-01,29.0
2019-07-02,32.0
2019-07-03,27.0
2019-07-04,17.0
2019-07-05,21.0
2019-07-06,22.0
2019-07-07,30.0
2019-07-08,30.0
2019-07-09,24.0
2019-07-10,21.0
2019-07-11,14.0
2019-07-12,14.0
2019-07-13,16.0
2019-07-14,5.0
2019-07-15,15.0
2019-07-16,18.0
2019-07-17,14.0
2019-07-18,22.0
2019-07-19,21.0
2019-07-20,24.0
2019-07-21,24.0
2019-07-22,29.0
2019-07-23,23.0
2019-07-24,19.0
2019-07-25,21.0
2019-07-26,28.0
2019-07-27,20.0
2019-07-28,11.0
2019-07-29,16.0
2019-07-30,22.0
2019-07-31,25.0
2019-08-01,25.0
2019-08-02,25.0
2019-08-03,16.0
2019-08-04,13.0
2019-08-05,21.0
2019-08-06,20.0
2019-08-07,28.6
2019-08-08,28.6
2019-08-09,28.6
2019-08-10,26.0
2019-08-11,22.0
2019-08-12,28.0
2019-08-13,26.0
2019-08-14,16.0
2019-08-15,16.0
2019-08-16,15.0
2019-08-17,13.0
2019-08-18,16.0
2019-08-19,21.0
2019-08-20,21.0
2019-08-21,25.0
2019-08-22,24.0
2019-08-23,22.0
2019-08-24,26.0
2019-08-25,24.0
2019-08-26,29.0
2019-08-27,33.0
2019-08-28,34.0
2019-08-29,31.0
2019-08-30,37.0
2019-08-31,37.0
2019-09-01,30.0
2019-09-02,50.0
2019-09-03,22.0
2019-09-04,21.0
2019-09-05,21.0
2019-09-06,23.0
2019-09-07,15.0
2019-09-08,15.0
2019-09-09,9.0
2019-09-10,19.0
2019-09-11,22.0
2019-09-12,28.0
2019-09-13,25.0
2019-09-14,19.0
2019-09-15,17.0
2019-09-16,16.0
2019-09-17,23.0
2019-09-18,28.0
2019-09-19,28.0
2019-09-20,25.0
2019-09-21,23.0
2019-09-22,25.0
2019-09-23,36.0
2019-09-24,22.0
2019-09-25,16.0
2019-09-26,23.0
2019-09-27,24.0
2019-09-28,20.0
2019-09-29,12.0
2019-09-30,15.0
2019-10-01,20.0
2019-10-02,15.0
2019-10-03,14.0
2019-10-04,12.0
2019-10-05,30.0
2019-10-06,19.0
2019-10-07,19.0
2019-10-08,18.0
2019-10-09,24.0
2019-10-10,44.0
2019-10-11,46.0
2019-10-12,59.0
2019-10-13,65.0
2019-10-14,58.0
2019-10-15,30.0
2019-10-16,18.0
2019-10-17,22.0
2019-10-18,28.0
2019-10-19,21.0
2019-10-20,19.0
2019-10-21,31.0
2019-10-22,41.0
2019-10-23,54.0
2019-10-24,47.0
2019-10-25,47.0
2019-10-26,44.0
2019-10-27,47.0
2019-10-28,62.0
2019-10-29,83.0
2019-10-30,21.0
2019-10-31,13.0
2019-11-01,23.0
2019-11-02,33.0
2019-11-03,9.0
2019-11-04,10.0
2019-11-05,9.0
2019-11-06,14.0
2019-11-07,25.0
2019-11-08,14.0
2019-11-09,16.0
2019-11-10,39.0
2019-11-11,31.0
2019-11-12,16.0
2019-11-13,18.0
2019-11-14,30.0
2019-11-15,12.0
2019-11-16,25.0
2019-11-17,11.0
2019-11-18,18.0
2019-11-19,28.0
2019-11-20,30.0
2019-11-21,42.0
2019-11-22,31.0
2019-11-23,20.0
2019-11-24,31.0
2019-11-25,22.0
2019-11-26,38.0
2019-11-27,20.0
2019-11-28,31.0
2019-11-29,43.0
2019-11-30,45.0
2019-12-01,68.0
2019-12-02,30.0
2019-12-03,28.0
2019-12-04,32.0
2019-12-05,51.0
2019-12-06,65.0
2019-12-07,63.0
2019-12-08,74.0
2019-12-09,78.0
2019-12-10,58.0
2019-12-11,23.0
2019-12-12,22.0
2019-12-13,15.0
2019-12-14,34.0
2019-12-15,49.0
2019-12-16,69.0
2019-12-17,68.0
2019-12-18,54.0
2019-12-19,41.0
2019-12-20,29.0
2019-12-21,8.0
2019-12-22,6.0
2019-12-23,11.0
2019-12-24,21.0
2019-12-25,37.0
2019-12-26,53.0
2019-12-27,50.0
2019-12-28,50.0
2019-12-29,48.0
2019-12-30,54.0
2019-12-31,63.0
2020-01-01,90.0
2020-01-02,74.0
2020-01-03,66.0
2020-01-04,54.0
2020-01-05,44.0
2020-01-06,33.0
2020-01-07,49.0
2020-01-08,42.0
2020-01-09,52.0
2020-01-10,68.0
2020-01-11,78.0
2020-01-12,58.0
2020-01-13,61.0
2020-01-14,78.0
2020-01-15,102.0
2020-01-16,109.0
2020-01-17,69.0
2020-01-18,33.0
2020-01-19,28.0
2020-01-20,35.0
2020-01-21,28.6
2020-01-22,45.0
2020-01-23,74.0
2020-01-24,73.0
2020-01-25,79.0
2020-01-26,81.0
2020-01-27,40.0
2020-01-28,29.0
2020-01-29,35.0
2020-01-30,35.0
2020-01-31,66.0
2020-02-01,95.0
2020-02-02,78.0
2020-02-03,31.0
2020-02-04,28.6
2020-02-05,17.0
2020-02-06,29.0
2020-02-07,37.0
2020-02-08,72.0
2020-02-09,75.0
2020-02-10,41.0
2020-02-11,28.0
2020-02-12,24.0
2020-02-13,28.0
2020-02-14,52.0
2020-02-15,45.0
2020-02-16,48.0
2020-02-17,42.0
2020-02-18,63.0
2020-02-19,54.0
2020-02-20,36.0
2020-02-21,52.0
2020-02-22,59.0
2020-02-23,67.0
2020-02-24,74.0
2020-02-25,27.0
2020-02-26,10.0
2020-02-27,4.0
2020-02-28,16.0
2020-02-29,24.0
2020-03-01,32.0
2020-03-02,19.0
2020-03-03,13.0
2020-03-04,19.0
2020-03-05,9.0
2020-03-06,19.0
2020-03-07,32.0
2020-03-08,12.0
2020-03-09,22.0
2020-03-10,36.0
2020-03-11,26.0
2020-03-12,42.0
2020-03-13,27.0
2020-03-14,17.0
2020-03-15,15.0
2020-03-16,23.0
2020-03-17,33.0
2020-03-18,44.0
2020-03-19,45.0
2020-03-20,43.0
2020-03-21,36.0
2020-03-22,15.0
2020-03-23,17.0
2020-03-24,24.0
2020-03-25,22.0
2020-03-26,17.0
2020-03-27,36.0
2020-03-28,124.0
2020-03-29,100.0
2020-03-30,43.0
2020-03-31,12.0
2020-04-01,18.0
2020-04-02,28.0
2020-04-03,27.0
2020-04-04,29.0
2020-04-05,25.0
2020-04-06,33.0
2020-04-07,32.0
2020-04-08,26.0
2020-04-09,24.0
2020-04-10,27.0
2020-04-11,27.0
2020-04-12,18.0
2020-04-13,17.0
2020-04-14,17.0
2020-04-15,16.0
2020-04-16,17.0
2020-04-17,24.0
2020-04-18,30.0
2020-04-19,19.0
2020-04-20,21.0
2020-04-21,24.0
2020-04-22,25.0
2020-04-23,26.0
2020-04-24,21.0
2020-04-25,10.0
2020-04-26,10.0
2020-04-27,13.0
2020-04-28,9.0
2020-04-29,10.0
2020-04-30,10.0
2020-05-01,7.0
2020-05-02,10.0
2020-05-03,10.0
2020-05-04,11.0
2020-05-05,15.0
2020-05-06,18.0
2020-05-07,15.0
2020-05-08,16.0
2020-05-09,13.0
2020-05-10,12.0
2020-05-11,9.0
2020-05-12,8.0
2020-05-13,23.0
2020-05-14,30.0
2020-05-15,16.0
2020-05-16,16.0
2020-05-17,19.0
2020-05-18,26.0
2020-05-19,28.0
2020-05-20,19.0
2020-05-21,12.0
2020-05-22,15.0
2020-05-23,17.0
2020-05-24,9.0
2020-05-25,9.0
2020-05-26,8.0
2020-05-27,12.0
2020-05-28,9.0
2020-05-29,10.0
2020-05-30,9.0
2020-05-31,7.0
2020-06-01,9.0
2020-06-02,9.0
2020-06-03,12.0
2020-06-04,18.0
2020-06-05,11.0
2020-06-06,10.0
2020-06-07,9.0
